roi,n,n_HC,n_AVH-,n_AVH+,diff_AVHneg_minus_AVHpos,se,t_stat,df,p_value,d_adj,d_adj_ci_lo,d_adj_ci_hi,contrast,sample,p_fdr_within_contrast
L_Heschl,65,22,20,23,-0.017610006026220315,0.06187265329911741,-0.2846169525183675,58.0,0.7769513824054918,-0.09063845004147521,-0.714815472911632,0.5335385728286816,words_vs_baseline,motion_clean_n65,0.982146648531231
R_Heschl,65,22,20,23,0.04884631692333809,0.05098757757455341,0.9580042678418208,58.0,0.3420370808196352,0.3050838019379654,-0.31909322093219156,0.9292608248081223,words_vs_baseline,motion_clean_n65,0.9123631774776296
L_STG_posterior,65,22,20,23,-0.0018655256880520444,0.05316039633468045,-0.03509239615723152,58.0,0.9721265611367506,-0.01117544253000046,-0.6353524654001573,0.6130015803401564,sentences_vs_baseline,motion_clean_n65,0.9721265611367506
L_STG_anterior,65,22,20,23,-0.022975492473597016,0.04948734387785767,-0.4642700673187076,58.0,0.6441922609818794,-0.1478503614422032,-0.7720273843123602,0.47632666142795366,sentences_vs_baseline,motion_clean_n65,0.9721265611367506
L_MTG,65,22,20,23,-0.0067563693312122745,0.05939585529188969,-0.11375152858746417,58.0,0.9098276055555258,-0.03622504615339434,-0.6604020690235513,0.5879519767167625,sentences_vs_baseline,motion_clean_n65,0.9721265611367506
L_IFG_triangularis,65,22,20,23,0.00641905180083375,0.03901231187606233,0.16453912860192307,58.0,0.8698788425256393,0.052398746651223585,-0.5717782762189333,0.6765757695213805,sentences_vs_baseline,motion_clean_n65,0.9721265611367506
L_IFG_opercularis,65,22,20,23,0.024769650397002553,0.031769077524879445,0.7796779864824402,58.0,0.43875048792496724,0.24829443081633062,-0.3758825920538263,0.8724714536864875,sentences_vs_baseline,motion_clean_n65,0.9721265611367506
L_STS,65,22,20,23,-0.005329422502320852,0.05242433694688422,-0.10165932108441478,58.0,0.9193777281269147,-0.03237418999054663,-0.6565512128607036,0.5918028328796103,sentences_vs_baseline,motion_clean_n65,0.9721265611367506
R_STG_posterior,65,22,20,23,0.024102409665854654,0.06941714181185596,0.3472112080209291,58.0,0.7296894086725538,0.11057207047431339,-0.5136049523958435,0.7347490933444701,sentences_vs_baseline,motion_clean_n65,0.9721265611367506
R_STG_anterior,65,22,20,23,-0.07782165144885066,0.04381450326701994,-1.7761619017926558,58.0,0.08095154462117722,-0.5656323714267019,-1.1898093942968588,0.05854465144345493,sentences_vs_baseline,motion_clean_n65,0.9714185354541267
R_MTG,65,22,20,23,0.04683277749389233,0.04667442701889892,1.0033926602875978,58.0,0.31983934806395514,0.31953808340208145,-0.3046389394680754,0.9437151062722383,sentences_vs_baseline,motion_clean_n65,0.9721265611367506
R_IFG,65,22,20,23,0.00868644581074454,0.04047918771761752,0.21459041795356948,58.0,0.8308393736860998,0.068337963374858,-0.5558390594952988,0.6925149862450147,sentences_vs_baseline,motion_clean_n65,0.9721265611367506
L_Heschl,65,22,20,23,0.022942841432667335,0.0563969344034697,0.40681008064253626,58.0,0.6856448420803914,0.1295517882699116,-0.4946252346002453,0.7537288111400685,sentences_vs_baseline,motion_clean_n65,0.9721265611367506
R_Heschl,65,22,20,23,0.061110699072500434,0.04932367668711399,1.2389729066662594,58.0,0.22034611703596266,0.3945604185202707,-0.22961660434988618,1.0187374413904275,sentences_vs_baseline,motion_clean_n65,0.9721265611367506
L_STG_posterior,65,22,20,23,-0.026533845239799736,0.07161467006219685,-0.3705085175531113,58.0,0.7123533477178511,-0.11799127726241646,-0.7421683001325732,0.5061857456077403,reversed_vs_baseline,motion_clean_n65,0.7771127429649285
